Date,Settlement Price,High,Low,Last,Open,CVol,Bid,Ask,Open Interest
02/27/24,5.85,5.84,5.84,5.84,5.84,0.185,5.84,@NA,747.00
02/26/24,5.85,5.87,5.85,5.85,5.87,0.289,5.83,5.86,"1,023.00"
02/23/24,5.92,5.91,5.88,5.91,5.88,0.11,5.91,5.88,"1,100.00"
02/22/24,5.95,5.95,5.91,5.95,5.95,0.059,5.95,5.95,"1,145.00"
02/21/24,5.92,5.92,5.89,5.92,5.89,0.115,5.92,5.89,"1,210.00"
02/20/24,5.89,5.89,5.89,5.89,5.89,0.135,4.87,@NA,"1,343.00"
02/16/24,5.88,5.89,5.86,5.88,5.86,0.12,5.87,5.89,"1,450.00"
02/15/24,5.76,5.77,5.73,5.77,5.73,0.037,@NA,5.77,"1,484.00"
02/14/24,5.71,5.70,5.70,5.70,5.70,0.177,5.70,5.75,"1,608.00"
02/13/24,5.75,5.78,5.74,5.74,5.78,0.02,5.74,@NA,"1,636.00"
02/12/24,5.71,5.71,5.70,5.71,5.70,0.031,@NA,5.70,"1,686.00"
02/09/24,5.65,5.67,5.65,5.66,5.67,0.091,5.65,5.66,"1,745.00"
02/08/24,5.71,5.77,5.69,5.72,5.77,0.148,5.72,@NA,"1,775.00"
02/07/24,5.72,5.80,5.72,5.72,5.80,0.082,5.72,5.74,"1,807.00"
02/06/24,5.81,5.82,5.80,5.81,5.80,0.083,5.80,5.82,"1,863.00"
02/05/24,5.83,5.88,5.82,5.82,5.88,0.108,5.83,5.82,"1,886.00"
02/02/24,5.86,5.91,5.86,5.86,5.91,0.185,5.88,@NA,"1,909.00"
02/01/24,5.89,5.95,5.87,5.89,5.95,0.304,5.90,5.89,"1,950.00"
01/31/24,5.90,5.95,5.88,5.89,5.92,0.329,5.89,@NA,"1,922.00"
01/30/24,5.94,5.95,5.86,5.94,5.88,0.283,5.94,5.99,"1,908.00"
01/29/24,5.88,5.89,5.81,5.89,5.84,0.659,5.89,5.89,"2,008.00"
01/26/24,5.84,5.88,5.83,5.84,5.86,0.461,5.77,5.84,"2,106.00"
01/25/24,5.87,5.91,5.87,5.87,5.88,0.469,5.83,5.87,"1,923.00"
01/24/24,5.88,5.88,5.75,5.86,5.76,0.552,5.84,5.89,"1,908.00"
01/23/24,5.77,5.79,5.74,5.79,5.74,0.628,5.79,5.81,"1,858.00"
01/22/24,5.71,5.74,5.69,5.69,5.74,0.283,5.65,5.79,"1,920.00"
01/19/24,5.75,5.76,5.70,5.76,5.70,0.115,5.76,5.75,"1,908.00"
01/18/24,5.71,5.73,5.67,5.73,5.70,0.259,5.72,5.76,"1,874.00"
01/17/24,5.71,5.75,5.71,5.73,5.74,0.158,5.70,5.78,"1,878.00"
01/16/24,5.70,5.73,5.69,5.71,5.69,0.219,5.68,5.74,"1,937.00"
01/12/24,5.58,5.68,5.58,5.58,5.65,0.155,5.58,5.65,"1,929.00"
01/11/24,5.67,5.73,5.66,5.69,5.69,0.321,5.63,5.78,"1,900.00"
01/10/24,5.64,5.65,5.60,5.65,5.61,0.346,5.64,5.66,"1,911.00"
01/09/24,5.61,5.72,5.61,5.61,5.72,0.246,5.60,5.62,"2,019.00"
01/08/24,5.67,5.69,5.64,5.69,5.67,0.08,5.62,5.69,"2,011.00"
01/05/24,5.64,5.72,5.63,5.63,5.70,0.136,5.57,5.74,"2,041.00"
01/04/24,5.72,5.77,5.69,5.72,5.73,0.167,5.66,5.72,"2,097.00"
01/03/24,5.74,5.76,5.70,5.75,5.75,0.148,5.69,5.75,"2,075.00"
01/02/24,5.72,5.76,5.70,5.70,5.74,0.451,5.64,5.70,"2,026.00"
12/29/23,5.69,5.74,5.67,5.69,5.74,0.097,5.66,5.69,"2,009.00"
12/28/23,5.71,5.76,5.69,5.70,5.76,0.322,5.70,5.70,"1,997.00"
12/27/23,5.77,5.78,5.70,5.77,5.70,1.034,5.76,5.77,"1,620.00"
12/26/23,5.72,5.78,5.72,5.72,5.73,0.195,5.66,5.82,"1,584.00"
12/22/23,5.73,5.77,5.72,5.72,5.76,0.143,5.70,5.82,"1,581.00"
12/21/23,5.76,5.78,5.72,5.78,5.73,0.402,5.72,5.84,"1,502.00"
12/20/23,5.76,5.79,5.73,5.73,5.79,0.134,5.69,5.79,"1,651.00"
12/19/23,5.76,5.80,5.74,5.77,5.75,0.03,5.53,5.78,"1,495.00"
12/18/23,5.75,5.80,5.74,5.74,5.78,0.021,5.74,5.80,"1,502.00"
12/15/23,5.78,5.81,5.73,5.77,5.81,0.051,5.65,5.83,"1,509.00"
12/14/23,5.81,5.83,5.71,5.78,5.72,0.293,5.58,5.85,"1,319.00"
12/13/23,5.75,5.83,5.72,5.82,5.74,0.119,5.68,5.85,"1,334.00"
12/12/23,5.77,5.81,5.77,5.77,5.79,0.132,5.70,5.87,"1,286.00"
12/11/23,5.76,5.81,5.74,5.76,5.80,0.298,5.41,5.87,"1,235.00"
12/08/23,5.81,5.85,5.76,5.81,5.76,0.155,5.74,5.92,"1,218.00"
12/07/23,5.75,5.75,5.65,5.75,5.65,0.116,5.39,5.79,"1,219.00"
12/06/23,5.66,5.80,5.66,5.66,5.74,0.203,5.62,5.80,"1,207.00"
12/05/23,5.75,5.82,5.74,5.76,5.82,0.298,5.41,5.77,"1,117.00"
12/04/23,5.78,5.90,5.77,5.77,5.86,0.381,5.77,5.77,"1,183.00"
12/01/23,5.91,5.91,5.79,5.89,5.80,0.986,5.85,5.92,"1,275.00"
11/30/23,5.79,5.80,5.74,5.80,5.78,0.474,5.80,5.87,"1,274.00"
11/29/23,5.76,5.82,5.76,5.77,5.80,0.409,5.71,5.77,"1,319.00"
11/28/23,5.76,5.79,5.69,5.77,5.71,0.636,5.77,5.86,"1,252.00"
11/27/23,5.74,5.80,5.73,5.74,5.79,0.116,5.68,5.74,"1,335.00"
11/24/23,5.80,5.80,5.77,5.80,5.78,0.193,5.69,5.81,"1,280.00"
11/22/23,5.81,5.86,5.78,5.82,5.85,0.128,5.75,5.81,"1,272.00"
11/21/23,5.85,5.87,5.83,5.85,5.84,0.115,5.73,5.85,"1,292.00"
11/20/23,5.86,5.85,5.74,5.85,5.75,0.303,5.42,5.89,"1,429.00"
11/17/23,5.79,5.79,5.70,5.78,5.72,0.144,5.46,5.79,"1,452.00"
11/16/23,5.75,5.81,5.74,5.74,5.77,0.143,5.74,5.74,"1,445.00"
11/15/23,5.74,5.75,5.68,5.74,5.68,0.177,5.44,5.74,"1,381.00"
11/14/23,5.73,5.73,5.72,5.72,5.73,0.128,5.72,@NA,"1,313.00"
11/13/23,5.79,5.70,5.68,5.70,5.69,0.484,5.33,5.96,"1,164.00"
11/10/23,5.70,5.77,5.70,5.71,5.77,0.241,5.35,5.98,"1,020.00"
11/09/23,5.72,5.72,5.69,5.70,5.69,0.299,5.29,5.91,896.00
11/08/23,5.72,5.75,5.72,5.72,5.75,0.244,5.75,5.73,854.00
11/07/23,5.78,5.74,5.74,5.74,5.74,0.185,@NA,5.77,775.00
11/06/23,5.76,5.76,5.71,5.76,5.71,0.064,5.71,5.84,758.00
11/03/23,5.70,5.73,5.66,5.70,5.67,0.008,5.70,5.69,755.00
11/02/23,5.76,5.79,5.74,5.77,5.77,0.018,5.77,5.78,950.00
11/01/23,5.78,5.81,5.76,5.79,5.77,0.306,5.79,5.79,906.00
10/31/23,5.80,5.85,5.79,5.81,5.81,0.04,5.81,5.81,898.00
10/30/23,5.78,5.84,5.76,5.78,5.84,0.022,5.78,5.78,905.00
10/27/23,5.79,5.79,5.70,5.78,5.74,0.092,5.79,5.78,911.00
10/26/23,5.72,5.76,5.72,5.72,5.74,0.049,5.72,5.72,917.00
10/25/23,5.71,5.80,5.71,5.71,5.72,0.07,5.74,5.72,911.00
10/24/23,5.74,5.74,5.65,5.74,5.68,0.078,5.70,5.74,866.00
10/23/23,5.72,5.72,5.63,5.71,5.63,0.089,5.70,5.71,865.00
10/20/23,5.68,5.72,5.66,5.67,5.72,0.057,5.67,5.68,870.00
10/19/23,5.74,5.76,5.70,5.74,5.72,0.073,5.72,5.74,898.00
10/18/23,5.70,5.76,5.68,5.70,5.73,0.058,5.70,5.71,900.00
10/17/23,5.67,5.68,5.61,5.68,5.65,0.05,5.68,5.67,880.00
10/16/23,5.70,5.73,5.68,5.70,5.71,0.153,5.70,5.70,856.00
10/13/23,5.72,5.77,5.72,5.72,5.72,0.077,5.71,5.72,832.00
10/12/23,5.71,5.77,5.70,5.70,5.71,0.007,5.70,5.71,831.00
10/11/23,5.67,5.74,5.66,5.67,5.66,0.003,5.67,5.67,829.00
10/10/23,5.70,5.76,5.67,5.70,5.68,0.012,5.68,5.71,830.00
10/09/23,5.75,5.78,5.78,5.78,5.78,0.025,@NA,@NA,818.00
10/06/23,5.75,5.77,5.63,5.77,5.65,0.007,5.75,5.68,815.00
10/05/23,5.63,5.67,5.65,5.65,5.67,0.01,5.65,@NA,813.00
10/04/23,5.72,5.68,5.68,5.68,5.68,0.012,5.68,@NA,808.00
10/03/23,5.78,5.79,5.77,5.77,5.77,0.021,5.77,5.78,805.00
10/02/23,5.75,5.75,5.75,5.75,5.75,0.038,5.75,@NA,804.00
09/29/23,5.82,5.82,5.82,5.82,5.82,0.028,@NA,@NA,800.00
09/28/23,5.81,5.82,5.72,5.81,5.72,0.01,5.82,5.81,796.00
09/27/23,5.74,5.75,5.74,5.74,5.75,0.007,5.74,@NA,791.00
09/26/23,5.72,5.71,5.71,5.71,5.71,0.006,5.71,@NA,785.00
09/25/23,5.76,5.82,5.75,5.77,5.80,0.025,5.77,5.77,778.00
09/22/23,5.75,5.81,5.75,5.75,5.79,0.003,5.75,5.76,776.00
09/21/23,5.79,5.86,5.70,5.78,5.84,0.089,5.78,5.78,764.00
09/20/23,5.84,5.84,5.79,5.81,5.82,0.005,5.81,5.81,764.00
09/19/23,5.82,5.87,5.80,5.83,5.82,0.01,5.83,5.82,762.00
09/18/23,5.91,5.90,5.90,5.90,5.90,0.011,5.90,5.90,757.00
09/15/23,5.93,6.00,5.92,5.92,6.00,0.02,5.92,@NA,748.00
09/14/23,5.95,5.98,5.94,5.94,5.96,0.009,@NA,5.96,746.00
09/13/23,5.93,5.93,5.93,5.93,5.93,0.003,5.93,@NA,743.00
09/12/23,5.94,5.94,5.92,5.94,5.92,0.045,5.94,5.92,713.00
09/11/23,5.94,5.93,5.91,5.93,5.92,0.028,5.93,@NA,709.00
09/08/23,5.84,5.84,5.84,5.84,5.84,0.076,@NA,@NA,705.00
09/07/23,5.93,5.93,5.93,5.93,5.93,0.048,@NA,@NA,698.00
09/06/23,5.96,5.96,5.96,5.96,5.96,,@NA,@NA,698.00
09/05/23,6.06,6.05,6.05,6.05,6.05,0.003,6.05,@NA,698.00
09/01/23,5.99,5.99,5.99,5.99,5.99,0.006,@NA,@NA,698.00
08/31/23,5.93,5.96,5.92,5.92,5.92,0.005,5.90,5.96,695.00
08/30/23,5.94,5.94,5.93,5.94,5.94,0.005,5.94,5.94,696.00
08/29/23,5.98,5.96,5.91,5.96,5.98,0.058,5.96,6.02,696.00
08/28/23,5.93,5.95,5.92,5.94,5.94,0.007,5.91,5.96,696.00
08/25/23,5.95,5.99,5.94,5.94,5.94,0.011,5.94,5.98,695.00
08/24/23,5.92,5.98,5.94,5.94,5.92,,5.90,5.94,695.00
08/23/23,5.96,5.94,5.89,5.94,5.89,0.002,5.94,5.98,693.00
08/22/23,5.92,5.92,5.86,5.92,5.92,0.046,5.89,5.94,689.00
08/21/23,5.89,5.87,5.87,5.87,5.89,,5.87,5.91,689.00
08/18/23,5.86,5.85,5.84,5.85,5.85,0.044,5.84,5.88,651.00
08/17/23,5.83,5.84,5.78,5.83,5.81,0.084,5.80,5.85,631.00
08/16/23,5.75,5.77,5.76,5.76,5.75,,5.72,5.76,631.00
08/15/23,5.74,5.82,5.75,5.75,5.75,0.014,5.71,5.75,628.00
08/14/23,5.83,5.83,5.81,5.83,5.83,0.021,5.80,5.85,627.00
08/11/23,5.80,5.86,5.80,5.80,5.81,0.006,5.78,5.82,625.00
08/10/23,5.82,5.87,5.83,5.83,5.82,,5.78,5.83,625.00
08/09/23,5.86,5.89,5.84,5.89,5.86,,5.85,5.89,625.00
08/08/23,5.86,5.96,5.81,5.86,5.90,0.024,5.84,5.89,620.00
08/07/23,5.91,5.96,5.93,5.93,5.91,0.001,5.89,5.93,621.00
08/04/23,5.94,5.99,5.91,5.94,5.95,0.004,5.89,5.94,623.00
08/03/23,6.03,6.04,5.94,6.04,5.97,0.009,6.01,6.05,620.00
08/02/23,5.94,6.03,5.96,5.96,5.94,0.012,5.92,5.96,619.00
08/01/23,5.96,6.09,5.99,5.99,6.09,0.04,5.94,5.99,630.00
07/31/23,5.99,6.00,5.88,6.00,5.93,0.015,6.00,6.01,629.00
07/28/23,5.94,5.92,5.86,5.92,5.94,,5.92,5.96,629.00
07/27/23,5.82,5.88,5.80,5.80,5.85,0.033,5.76,5.80,623.00
07/26/23,5.83,5.85,5.83,5.83,5.83,,5.81,5.85,623.00
07/25/23,5.82,5.85,5.74,5.84,5.85,0.013,5.81,5.85,623.00
07/24/23,5.77,5.74,5.69,5.74,5.77,0.006,5.74,5.78,619.00
07/21/23,5.73,5.77,5.72,5.72,5.72,0.01,5.71,5.75,619.00
07/20/23,5.70,5.74,5.67,5.72,5.70,0.001,5.68,5.72,620.00
07/19/23,5.69,5.72,5.68,5.69,5.69,0.018,5.69,5.71,615.00
07/18/23,5.66,5.68,5.64,5.65,5.66,0.01,5.64,5.68,609.00
07/17/23,5.69,5.80,5.67,5.67,5.80,0.011,5.66,5.70,603.00
07/14/23,5.78,5.79,5.77,5.77,5.79,0.009,5.76,5.80,599.00
07/13/23,5.76,5.76,5.64,5.76,5.76,0.031,5.76,5.78,570.00
07/12/23,5.72,5.70,5.60,5.70,5.72,0.04,5.70,5.74,568.00
07/11/23,5.71,5.76,5.71,5.71,5.71,0.016,5.69,5.74,567.00
07/10/23,5.74,5.74,5.70,5.74,5.74,0.034,5.71,5.74,567.00
07/07/23,5.70,5.68,5.63,5.68,5.70,,5.68,5.73,567.00
07/06/23,5.69,5.73,5.70,5.71,5.71,0.002,5.71,5.72,567.00
07/05/23,5.69,5.71,5.66,5.68,5.69,0.042,5.66,5.71,560.00
07/03/23,5.71,5.68,5.65,5.68,5.71,0.003,5.68,5.73,561.00
06/30/23,5.68,5.68,5.58,5.68,5.59,0.005,5.66,5.71,561.00
06/29/23,5.60,5.67,5.62,5.62,5.60,0.001,5.57,5.63,561.00
06/28/23,5.70,5.76,5.70,5.70,5.70,0.002,5.65,5.70,561.00
06/27/23,5.68,5.74,5.69,5.69,5.69,0.003,5.66,5.72,560.00
06/26/23,5.72,5.76,5.73,5.73,5.72,,5.70,5.74,560.00
06/23/23,5.74,5.87,5.74,5.75,5.74,0.011,5.75,5.75,559.00
06/22/23,5.79,5.87,5.78,5.78,5.87,0.004,5.76,5.82,559.00
06/21/23,5.79,5.77,5.72,5.77,5.72,0.024,5.76,5.81,538.00
06/20/23,5.77,5.79,5.72,5.78,5.72,0.016,5.75,5.80,529.00
06/16/23,5.70,5.72,5.70,5.72,5.71,0.01,5.66,5.72,528.00
06/15/23,5.71,5.68,5.62,5.68,5.71,,5.67,5.73,528.00
06/14/23,5.69,5.66,5.63,5.66,5.63,0.005,5.65,5.70,530.00
06/13/23,5.68,5.69,5.58,5.69,5.68,0.006,5.65,5.70,531.00
06/12/23,5.61,5.66,5.62,5.62,5.61,,5.59,5.64,531.00
06/09/23,5.66,5.69,5.66,5.67,5.66,,5.62,5.67,531.00
06/08/23,5.70,5.67,5.64,5.67,5.64,0.005,5.67,5.72,531.00
06/07/23,5.68,5.72,5.68,5.69,5.68,0.028,5.68,5.70,506.00
06/06/23,5.71,5.72,5.67,5.69,5.68,0.066,5.68,5.73,481.00
06/05/23,5.75,5.74,5.67,5.74,5.75,,5.72,5.77,481.00
06/02/23,5.70,5.76,5.68,5.70,5.68,0.03,5.67,5.72,471.00
06/01/23,5.73,5.72,5.62,5.72,5.72,0.001,5.70,5.76,471.00
05/31/23,5.70,5.73,5.71,5.71,5.70,,5.70,5.76,471.00
05/30/23,5.69,5.71,5.67,5.69,5.69,0.006,5.69,5.72,470.00
05/26/23,5.72,5.70,5.58,5.70,5.65,0.011,5.68,5.73,468.00
05/25/23,5.58,5.59,5.55,5.59,5.58,,5.56,5.62,468.00
05/24/23,5.53,5.66,5.53,5.53,5.59,0.012,5.50,5.55,458.00
05/23/23,5.59,5.63,5.57,5.57,5.57,0.011,5.55,5.60,457.00
05/22/23,5.61,5.67,5.62,5.62,5.61,0.001,5.58,5.63,458.00
05/19/23,5.66,5.68,5.60,5.66,5.67,0.008,5.63,5.67,463.00
05/18/23,5.64,5.73,5.65,5.65,5.65,0.004,5.65,5.65,461.00
05/17/23,5.71,5.72,5.56,5.71,5.56,0.012,5.68,5.73,459.00
05/16/23,5.56,5.68,5.57,5.58,5.57,0.009,5.53,5.58,458.00
05/15/23,5.66,5.66,5.61,5.66,5.66,0.005,5.62,5.67,458.00
05/12/23,5.65,5.67,5.62,5.67,5.67,0.002,5.62,5.67,457.00
05/11/23,5.59,5.73,5.58,5.58,5.59,0.002,5.55,5.60,455.00
05/10/23,5.73,5.82,5.74,5.75,5.74,0.005,5.72,5.77,456.00
05/09/23,5.82,5.85,5.82,5.82,5.85,0.008,5.80,5.85,451.00
05/08/23,5.83,5.84,5.76,5.84,5.83,,5.79,5.84,451.00
05/05/23,5.80,5.79,5.72,5.79,5.72,0.001,5.78,5.83,451.00
05/04/23,5.83,5.86,5.80,5.82,5.83,0.007,5.80,5.85,454.00
05/03/23,5.80,5.82,5.81,5.81,5.80,,5.78,5.83,454.00
05/02/23,5.83,5.94,5.84,5.84,5.88,0.014,5.82,5.87,453.00
05/01/23,5.95,6.02,5.88,5.95,5.95,0.003,5.93,5.98,453.00
04/28/23,5.92,5.92,5.90,5.91,5.92,0.001,5.89,5.94,452.00
04/27/23,5.89,5.89,5.83,5.89,5.83,0.008,5.87,5.93,452.00
04/26/23,5.87,5.91,5.88,5.88,5.87,0.063,5.84,5.88,403.00
04/25/23,5.86,5.98,5.87,5.87,5.86,0.013,5.83,5.88,402.00
04/24/23,5.95,6.00,5.97,5.97,5.99,0.01,5.97,5.97,401.00
04/21/23,5.99,6.05,6.01,6.01,5.99,,6.00,6.02,401.00
04/20/23,5.98,6.05,5.99,5.99,5.98,,5.94,5.99,401.00
04/19/23,6.09,6.11,6.05,6.06,6.09,,6.06,6.11,401.00
04/18/23,6.10,6.08,6.06,6.08,6.10,0.002,6.07,6.12,401.00
04/17/23,6.10,6.14,6.11,6.11,6.10,,6.08,6.13,401.00
04/14/23,6.11,6.20,6.12,6.12,6.20,0.006,6.09,6.15,399.00
04/13/23,6.09,6.08,6.03,6.08,6.09,0.002,6.07,6.12,399.00
04/12/23,6.10,6.11,6.01,6.10,6.04,0.01,6.10,6.10,399.00
04/11/23,6.06,6.08,6.00,6.08,6.06,,6.05,6.10,399.00
04/10/23,6.03,6.08,6.01,6.01,6.01,0.002,6.01,6.07,399.00
04/06/23,6.04,6.03,6.00,6.02,6.02,0.011,6.01,6.06,396.00
04/05/23,5.96,5.94,5.91,5.94,5.96,0.001,5.93,5.98,395.00
04/04/23,5.91,6.03,5.90,5.90,5.90,0.014,5.89,5.94,393.00
04/03/23,6.00,6.04,6.02,6.02,6.00,,5.98,6.03,393.00
03/31/23,6.14,6.14,6.06,6.11,6.14,0.009,6.10,6.15,388.00
03/30/23,6.13,6.15,6.11,6.15,6.15,0.003,6.13,6.18,387.00
03/29/23,6.14,6.17,6.12,6.13,6.14,0.014,6.13,6.15,380.00
03/28/23,6.12,6.12,6.11,6.11,6.12,0.005,6.07,6.12,380.00
03/27/23,6.17,6.16,6.13,6.16,6.13,0.012,6.16,6.21,381.00
03/24/23,6.14,6.19,6.13,6.16,6.16,0.025,6.11,6.16,386.00
03/23/23,6.13,6.09,6.02,6.09,6.13,0.012,6.07,6.12,386.00
03/22/23,6.05,6.08,5.99,6.08,6.06,0.028,6.06,6.11,379.00
03/21/23,6.02,6.05,5.96,6.03,6.02,,6.01,6.06,379.00
03/20/23,5.91,5.90,5.80,5.90,5.91,,5.89,5.95,379.00
03/17/23,5.85,5.91,5.82,5.86,5.86,0.003,5.86,5.86,378.00
03/16/23,5.84,5.87,5.82,5.83,5.84,0.021,5.82,5.87,377.00
03/15/23,5.85,6.09,5.87,5.89,5.96,0.027,5.89,5.94,371.00
03/14/23,6.04,6.11,6.02,6.05,6.02,0.011,6.01,6.08,365.00
03/13/23,6.09,6.09,5.93,6.08,6.09,,6.05,6.10,365.00
03/10/23,6.10,6.11,6.05,6.07,6.10,,6.03,6.09,365.00
03/09/23,6.12,6.11,6.07,6.07,6.07,0.002,6.05,6.10,364.00
03/08/23,6.12,6.14,6.04,6.14,6.12,0.005,6.09,6.14,364.00
03/07/23,6.04,6.21,6.06,6.06,6.04,0.002,6.01,6.06,363.00
03/06/23,6.09,6.06,6.01,6.06,6.09,0.003,6.05,6.10,363.00
03/03/23,6.05,6.08,6.06,6.07,6.05,,6.03,6.09,363.00
03/02/23,6.07,6.19,6.06,6.06,6.07,,6.04,6.10,363.00
03/01/23,6.15,6.14,6.06,6.14,6.15,0.003,6.14,6.19,363.00
02/28/23,6.08,6.05,5.97,6.05,6.08,,6.04,6.09,363.00
02/27/23,5.98,5.96,5.90,5.96,5.98,0.001,5.95,6.01,363.00
02/24/23,5.90,6.05,5.92,5.92,5.92,0.003,5.86,5.96,363.00
02/23/23,5.97,6.14,5.99,5.99,6.11,0.014,5.92,6.00,354.00
02/22/23,6.14,6.13,6.11,6.11,6.11,0.002,6.08,6.15,353.00
02/21/23,6.11,6.07,5.99,6.07,6.11,0.014,6.06,6.13,260.00
02/17/23,6.01,6.03,5.97,6.00,6.01,,6.00,6.06,260.00
02/16/23,6.01,5.98,5.87,5.98,6.01,,5.96,6.04,260.00
02/15/23,5.87,5.97,5.88,5.88,5.87,,5.85,5.92,260.00
02/14/23,5.90,5.90,5.87,5.90,5.90,0.007,5.87,5.94,257.00
02/13/23,5.88,5.84,5.82,5.84,5.88,,5.84,5.91,257.00
02/10/23,5.85,5.95,5.88,5.88,5.85,,5.81,5.88,257.00
02/09/23,5.91,5.89,5.83,5.89,5.91,0.006,5.84,5.91,256.00
02/08/23,5.86,5.92,5.88,5.88,5.86,0.005,5.81,5.90,255.00
02/07/23,5.96,5.94,5.91,5.94,5.91,0.01,5.94,5.94,252.00
02/06/23,5.95,5.95,5.95,5.95,5.95,,5.91,6.02,252.00
02/03/23,5.87,5.93,5.92,5.93,5.87,,5.81,5.98,252.00
02/02/23,5.81,5.90,5.87,5.81,5.81,,5.76,5.92,252.00
02/01/23,5.85,5.99,5.87,5.92,5.87,0.019,5.92,6.03,249.00
01/31/23,6.02,5.98,5.96,5.98,6.02,0.009,5.97,6.09,240.00
01/30/23,5.96,5.99,5.97,5.98,5.97,0.005,5.88,6.06,240.00
01/27/23,5.98,6.04,5.97,5.97,5.98,,5.94,6.03,240.00
01/26/23,6.04,6.04,6.04,6.04,6.04,0.02,6.02,6.12,160.00
01/25/23,6.03,6.03,6.03,6.03,6.03,,6.00,6.09,72.00
01/24/23,6.05,6.06,6.06,6.06,6.05,,6.02,6.12,72.00
01/23/23,6.08,6.08,6.05,6.08,6.08,,6.03,6.12,72.00
01/20/23,6.13,6.14,6.12,6.12,6.13,0.018,6.11,6.20,65.00
01/19/23,6.15,6.16,6.11,6.16,6.15,0.002,6.13,6.22,65.00
01/18/23,6.05,6.15,6.04,6.06,6.05,0.002,5.99,6.08,65.00
01/17/23,6.05,6.03,5.95,6.03,6.05,0.007,6.03,6.11,65.00
01/13/23,6.07,6.04,5.99,6.03,6.07,,6.03,6.12,65.00
01/12/23,6.07,6.03,6.01,6.03,6.07,,5.99,6.07,65.00
01/11/23,6.04,6.03,5.92,6.03,6.04,,6.02,6.11,65.00
01/10/23,5.93,5.89,5.85,5.89,5.93,,5.89,5.98,65.00
01/09/23,5.81,5.74,5.67,5.74,5.81,0.001,5.73,5.83,65.00
01/06/23,5.73,5.77,5.60,5.77,5.77,0.004,5.71,5.80,65.00
01/05/23,5.68,5.66,5.58,5.66,5.68,,5.64,5.73,65.00
01/04/23,5.49,5.54,5.50,5.50,5.49,,5.44,5.54,65.00
01/03/23,5.61,5.69,5.65,5.65,5.61,,5.57,5.67,65.00
12/30/22,5.62,5.62,5.62,5.62,5.62,,5.59,5.67,65.00
12/29/22,5.66,5.70,5.69,5.69,5.66,,5.63,5.71,65.00
12/28/22,5.70,5.70,5.70,5.70,5.70,,5.64,5.72,65.00
12/27/22,5.71,5.80,5.66,5.74,5.71,,5.68,5.76,65.00
12/23/22,5.69,5.66,5.62,5.66,5.69,,5.66,5.74,65.00
12/22/22,5.64,5.71,5.67,5.67,5.68,0.036,5.60,5.69,51.00
12/21/22,5.67,5.67,5.67,5.67,5.67,,5.63,5.73,51.00
12/20/22,5.71,5.70,5.65,5.70,5.71,,5.67,5.76,51.00
12/19/22,5.66,5.67,5.63,5.66,5.66,,5.57,5.67,51.00
12/16/22,5.65,5.66,5.65,5.65,5.65,,5.62,5.71,51.00
12/15/22,5.61,5.76,5.65,5.65,5.61,,5.59,5.68,51.00
12/14/22,5.65,5.61,5.59,5.61,5.65,,5.58,5.67,51.00
12/13/22,5.58,5.65,5.54,5.62,5.64,0.014,5.54,5.63,41.00
12/12/22,5.65,5.75,5.68,5.68,5.65,,5.62,5.71,41.00
12/09/22,5.70,5.70,5.69,5.70,5.70,,5.62,5.72,41.00
12/08/22,5.72,5.71,5.70,5.71,5.72,,5.67,5.77,41.00
12/07/22,5.73,5.70,5.68,5.70,5.73,,5.67,5.77,41.00
12/06/22,5.71,5.72,5.67,5.72,5.71,,5.66,5.76,41.00
12/05/22,5.63,5.70,5.66,5.66,5.63,,5.57,5.66,41.00
12/02/22,5.67,5.63,5.58,5.63,5.67,,5.63,5.73,41.00
12/01/22,5.60,5.55,5.49,5.55,5.60,,5.52,5.62,41.00
11/30/22,5.57,5.59,5.42,5.59,5.57,,5.58,5.69,41.00
11/29/22,5.41,5.41,5.37,5.41,5.41,,5.37,5.48,41.00
11/28/22,5.39,5.42,5.36,5.39,5.39,,5.31,5.42,41.00
11/25/22,5.38,5.38,5.38,5.38,5.38,,@NA,@NA,41.00
11/23/22,5.38,5.38,5.38,5.38,5.38,,5.37,5.47,41.00
11/22/22,5.45,5.47,5.40,5.47,5.45,,5.41,5.51,41.00
11/21/22,5.44,5.53,5.47,5.47,5.44,,5.39,5.50,41.00
11/18/22,5.45,5.53,5.51,5.51,5.45,,5.41,5.51,41.00
11/17/22,5.56,5.65,5.58,5.58,5.56,,5.49,5.60,41.00
11/16/22,5.56,5.63,5.59,5.59,5.56,,5.49,5.59,41.00
11/15/22,5.61,5.62,5.61,5.62,5.61,,5.55,5.67,41.00
11/14/22,5.67,5.76,5.68,5.68,5.67,,5.62,5.73,41.00
11/11/22,5.77,5.75,5.53,5.75,5.77,,5.75,5.86,41.00
11/10/22,5.62,5.67,5.53,5.66,5.67,0.001,5.61,5.70,40.00
11/09/22,5.70,5.69,5.68,5.68,5.68,0.001,5.61,5.72,39.00
11/08/22,5.61,5.56,5.50,5.56,5.61,,5.52,5.64,39.00
11/07/22,5.55,5.62,5.56,5.57,5.57,0.002,5.49,5.60,38.00
11/04/22,5.68,5.64,5.29,5.64,5.68,,5.64,5.77,38.00
11/03/22,5.41,5.46,5.39,5.39,5.41,,5.35,5.48,38.00
11/02/22,5.36,5.36,5.35,5.36,5.36,,5.25,5.38,38.00
