Date,HG_Price,HG1_logret,DXY_Price,DXY_logret,PMI,PMI_change,LME_Stocks,STOCKS_logret,DXY_logret_lag1,PMI_change_lag1,STOCKS_logret_lag1,Forecasted_Return,Signal,Model_Alpha,Model_Beta_DXY,Model_Beta_PMI,Model_Beta_STOCKS,Model_R2,Hit
2024-04-29,7.13,1.6973533379705967,160.98,-0.8289561851971596,50.412121212121214,-0.012121212121208202,117500,-0.8896478927200793,-0.09236738240997251,-0.012121212121215308,-1.5484720363306124,0.16323494994040977,LONG,0.025779735169037137,-0.08124053903728948,-4.179080927833176,-0.0791933697487867,0.04201830754395952,1.0
2024-04-30,7.03,-1.4124528603630977,163.58,1.6022033641240434,50.4,-0.012121212121215308,116125,-1.1771136450211053,-0.8289561851971596,-0.012121212121208202,-0.8896478927200793,0.12027065021669459,LONG,0.022464799214367472,-0.08515828066517261,-4.142289121773101,-0.07865303509394912,0.04207557694027242,0.0
2024-05-01,7.0,-0.42765567672603044,162.94,-0.39201324243323826,50.37096774193548,-0.029032258064518146,117375,1.070674039442445,1.6022033641240434,-0.012121212121215308,-1.1771136450211053,-0.02074473601036864,NEUTRAL,0.017393858666635124,-0.08892675767154731,-4.0299551254632755,-0.08402551140702301,0.0459788405751117,1.0
2024-05-02,6.86,-2.0202707317519355,161.09,-1.1418819872621504,50.34193548387097,-0.02903225806451104,115275,-1.8053359435657765,-0.39201324243323826,-0.029032258064518146,1.070674039442445,-0.09978314700709341,SHORT,0.013238631504208915,-0.08441866746270535,-3.9989051581914823,-0.08282814896733942,0.0441966795253923,1.0
2024-05-03,6.89,0.43636432877732717,158.9,-1.3688141467203876,50.31290322580645,-0.029032258064518146,111300,-3.5091319811270063,-1.1418819872621504,-0.02903225806451104,-1.8053359435657765,0.27028583978449405,LONG,0.015279087613160582,-0.08604784900819319,-4.03287682496127,-0.08217507083670972,0.043719338590376466,1.0
2024-05-06,6.96,1.0108389320761058,158.53,-0.2331223687533867,50.225806451612904,-0.02903225806451104,111300,0.0,-1.3688141467203876,-0.029032258064518146,-3.5091319811270063,0.40439185919560455,LONG,0.021356141642955448,-0.08239261656532883,-0.5803954736644474,-0.08209737862439424,0.04154320077679019,1.0
2024-05-07,6.96,0.0,159.23,0.4405848013198221,50.196774193548386,-0.029032258064518146,107350,-3.6134733956709115,-0.2331223687533867,-0.02903225806451104,0.0,-0.008249317043925942,NEUTRAL,0.021855124906596572,-0.08364846887467485,-0.545488177072633,-0.08175481124082354,0.04157226630576494,0.0
2024-05-08,6.91,-0.7209836566749755,160.51,0.8006548056791679,50.16774193548387,-0.029032258064518146,106000,-1.2655430212722922,0.4405848013198221,-0.029032258064518146,-3.6134733956709115,0.25288380088075596,LONG,0.019769652500590883,-0.0836392114441292,-0.5638948998434475,-0.08161528111609737,0.0412332257505581,0.0
2024-05-09,6.94,0.4332136739134737,159.27,-0.7755370661436453,50.13870967741936,-0.02903225806451104,104375,-1.54489109410476,0.8006548056791679,-0.029032258064518146,-1.2655430212722922,-0.0888932862738709,SHORT,0.021394636563477176,-0.08324244627794883,-0.5364727672945171,-0.08039630719269412,0.039897786285023606,0.0
2024-05-10,7.06,1.7143276986437437,159.47,0.12549414961908964,50.10967741935484,-0.029032258064518146,103450,-0.8901778979467506,-0.7755370661436453,-0.02903225806451104,-1.54489109410476,0.10515265638547837,LONG,0.02513671823339131,-0.08263549467331066,-0.5572593797989732,-0.08068968646425623,0.03988326097210648,1.0
2024-05-13,7.2,1.9635974516858934,158.93,-0.33919630511525567,50.02258064516129,-0.02903225806451104,103100,-0.3389013168637758,0.12549414961908964,-0.029032258064518146,-0.8901778979467506,0.06202526611605966,LONG,0.029147065007934306,-0.08344771890823037,-0.5808893492827104,-0.08069689415079802,0.03962733382742589,1.0
2024-05-14,7.39,2.604670893810069,158.52,-0.258308538649396,49.99354838709677,-0.029032258064518146,104750,1.587716777933285,-0.33919630511525567,-0.02903225806451104,-0.3389013168637758,0.032169709330277844,LONG,0.03540295150295798,-0.08408265985335368,-0.5990100043636021,-0.07941306577672491,0.03838688742268326,1.0
2024-05-15,7.39,0.0,156.57,-1.237757399880278,49.964516129032255,-0.029032258064518146,104625,-0.11940299926076894,-0.258308538649396,-0.029032258064518146,1.587716777933285,-0.09258260873462165,SHORT,0.033606484234622785,-0.08257517759706665,-0.6414531936187324,-0.08054703253502538,0.038827377395583174,0.0
2024-05-16,7.3,-1.2253386805764888,156.46,-0.07028080664969014,49.935483870967744,-0.02903225806451104,104425,-0.19134184264003473,-1.237757399880278,-0.029032258064518146,-0.11940299926076894,0.15753730403043262,LONG,0.03279916191616224,-0.07882552979026819,-0.5997307601513256,-0.0807800778089058,0.03855862759474338,0.0
2024-05-17,7.55,3.3673215106587806,156.16,-0.19192635921523282,49.906451612903226,-0.029032258064518146,103650,-0.7449271501450463,-0.07028080664969014,-0.02903225806451104,-0.19134184264003473,0.10100676807949685,LONG,0.037068336407997636,-0.07757498358040131,-0.7223403421988633,-0.08152824762999197,0.03845609200985722,1.0
2024-05-20,7.61,0.7915608612661218,156.64,0.3069056117417747,49.81935483870968,-0.029032258064518146,105900,2.147541372557218,-0.19192635921523282,-0.029032258064518146,-0.7449271501450463,0.08734038441017512,LONG,0.03952330388557215,-0.07732759206798943,-0.7217753173419187,-0.08085709628960355,0.03798042163317639,1.0
2024-05-21,7.65,0.5242475964850044,156.9,0.1658480956786723,49.79032258064516,-0.029032258064518146,108200,2.148611380502035,0.3069056117417747,-0.029032258064518146,2.147541372557218,-0.18850815862308226,SHORT,0.041136938471389044,-0.07763659970168811,-0.732308805918543,-0.08057204743263692,0.03770429683976817,0.0
2024-05-22,7.3,-4.683129968409909,158.01,0.7049662424420604,49.76129032258064,-0.029032258064518146,110250,1.8769147914574191,0.1658480956786723,-0.029032258064518146,2.148611380502035,-0.1607679654604531,SHORT,0.03471231266515074,-0.08132636500911196,-0.5487018787344609,-0.08082525787220882,0.038928630979951584,1.0
2024-05-23,7.23,-0.963531198367203,158.63,0.39161242569561666,49.73225806451613,-0.02903225806451104,110025,-0.20429016298002933,0.7049662424420604,-0.029032258064518146,1.8769147914574191,-0.17551655612919972,SHORT,0.029923864543872365,-0.07737103505242555,-0.5724052098417807,-0.07986560303963383,0.037839445848134146,1.0
2024-05-24,7.17,-0.833338155914441,157.97,-0.4169304839358011,49.70322580645161,-0.029032258064518146,112675,2.379995587955686,0.39161242569561666,-0.02903225806451104,-0.20429016298002933,-0.028016455757174253,NEUTRAL,0.02888901908378472,-0.07672960338827686,-0.5598735981077057,-0.08039526736924242,0.038223140389276766,1.0
2024-05-28,7.29,1.659789140903783,157.0,-0.6159336232697747,49.58709677419355,-0.029032258064518146,114750,1.8248280363942584,-0.4169304839358011,-0.029032258064518146,2.379995587955686,-0.18809248776412857,SHORT,0.031814776715834284,-0.0777162643611028,-0.6233684906728955,-0.07981431480370432,0.03754962223118363,0.0
2024-05-29,7.24,-0.6882339622941789,158.02,0.6475801946279226,49.55806451612903,-0.029032258064518146,117300,2.197890671877517,-0.6159336232697747,-0.029032258064518146,1.8248280363942584,-0.02094792912363006,NEUTRAL,0.032095742497498005,-0.07792019844585574,-0.5725318095106641,-0.07991898647685591,0.03807819958380754,1.0
2024-05-30,7.01,-3.228350535112633,157.65,-0.23442213035174114,49.52903225806452,-0.02903225806451104,118125,0.7008630154476975,0.6475801946279226,-0.029032258064518146,2.197890671877517,-0.15798496442329327,SHORT,0.028315207960045365,-0.07584115013340124,-0.4281013531893121,-0.08033465086410654,0.03879074103501301,1.0
2024-05-31,6.92,-1.292193141692045,157.39,-0.16505844275604223,49.5,-0.029032258064518146,116475,-1.4066728111046363,-0.23442213035174114,-0.02903225806451104,0.7008630154476975,-0.061419124178511385,SHORT,0.02621519990162289,-0.07565418105169393,-0.3749232512640326,-0.07994347230476116,0.03851639964777975,1.0
2024-06-03,6.99,1.0064786616140837,155.94,-0.9255483682055572,49.5,0.0,116000,-0.40864665964958463,-0.16505844275604223,-0.029032258064518146,-1.4066728111046363,0.14068729141157602,LONG,0.029109227176698907,-0.07782107042147922,0.06357624946960035,-0.08020772955103077,0.0388577358014045,1.0
2024-06-04,6.83,-2.315588266302025,156.62,0.43511714413378355,49.5,0.0,118950,2.5113045642602043,-0.9255483682055572,0.0,-0.40864665964958463,0.07787480475126772,LONG,0.02680444775603318,-0.07940386634424888,0.11076960564398414,-0.08278507976185275,0.040527904731146314,0.0
2024-06-05,6.95,1.7416985994002179,157.28,0.4205167076064877,49.5,0.0,120000,0.8788506033079337,0.43511714413378355,0.0,2.5113045642602043,-0.15476450685191245,SHORT,0.02983844231545281,-0.07907756004197503,0.30301198591490963,-0.08268410297261328,0.03987301560349377,0.0
2024-06-06,7.03,1.1445046245872879,156.52,-0.48438590566446976,49.5,0.0,122200,1.8167303955448935,0.4205167076064877,0.0,0.8788506033079337,-0.05703980409585193,SHORT,0.023682115070193542,-0.07144853507491775,0.18564201859291415,-0.08328136873901498,0.03989767935168986,0.0
2024-06-07,6.8,-3.32640936405126,159.1,1.634913800152941,49.5,0.0,123800,1.3008313513000747,-0.48438590566446976,0.0,1.8167303955448935,-0.10643714731673742,SHORT,0.020914827521909672,-0.07825476947288403,0.23197645992243526,-0.0837991892052301,0.04108114620900527,1.0
2024-06-10,6.89,1.314847284350614,159.38,0.17583526258608337,49.5,0.0,125325,1.2243002899071471,1.634913800152941,0.0,1.3008313513000747,-0.13769049364080108,SHORT,0.025958060923831305,-0.07755188913357801,0.24146384828531128,-0.08452600339981775,0.04096425915603519,0.0
2024-06-11,6.84,-0.7283353391108046,159.55,0.10660647546506419,49.5,0.0,127325,1.58325096211012,0.17583526258608337,0.0,1.2243002899071471,-0.18205470159071022,SHORT,0.027290881448322667,-0.07689027627095618,0.24203560956359105,-0.09038161177306593,0.04319934576868556,1.0
2024-06-12,6.82,-0.2928259779088334,156.36,-2.019631179949844,49.5,0.0,127425,0.07850834554370813,0.10660647546506419,0.0,1.58325096211012,-0.10887900810286054,SHORT,0.02497758218858027,-0.07654213812074803,0.18798512858092925,-0.09071321633565986,0.04311514572097419,1.0
2024-06-13,6.75,-1.0316966970932266,158.43,1.3151814462197426,49.5,0.0,132075,3.584198682427415,-2.019631179949844,0.0,0.07850834554370813,0.2051080900604017,LONG,0.023812236754224843,-0.07750433151177975,0.19325320152139425,-0.09139328003237654,0.043420570205267794,0.0
2024-06-14,6.8,0.738010729762246,159.71,0.8046815281266609,49.5,0.0,133925,1.3909998716644587,1.3151814462197426,0.0,3.584198682427415,-0.26861292210634063,SHORT,0.027099495732641872,-0.0742926261530368,0.19069425575945004,-0.0915614453386504,0.04272656314881118,0.0
2024-06-17,6.75,-0.7380107297622533,159.75,0.02504225894261318,49.5,0.0,136675,2.0325903014038906,0.8046815281266609,0.0,1.3909998716644587,-0.15557217627380227,SHORT,0.025772192247567886,-0.0747224956532011,0.18821283121598859,-0.09183948971742155,0.042988501127722345,1.0
2024-06-18,6.76,0.1480385170434203,158.49,-0.7918593413309931,49.5,0.0,155850,13.128816143228322,0.02504225894261318,0.0,2.0325903014038906,-0.16701836280944096,SHORT,0.02863359129281882,-0.07642965232859006,0.21846891358017134,-0.08721233198171445,0.0409393514728601,0.0
2024-06-20,6.84,1.1764841579586431,158.41,-0.05048911435749415,49.5,0.0,161925,3.823925885563467,-0.7918593413309931,0.0,13.128816143228322,-0.9932988258084535,SHORT,0.03197557747998182,-0.07950190074992118,0.16494426892161274,-0.08724963012479249,0.0410800557156914,0.0
2024-06-21,6.69,-2.217385749432197,159.4,0.6230157655355397,49.5,0.0,165175,1.9872252846968568,-0.05048911435749415,0.0,3.823925885563467,0.1271632214620835,LONG,0.03204703841350844,-0.0872623135035633,0.20884919655624534,-0.0881200816628672,0.0430324135943847,0.0
2024-06-24,6.66,-0.44943895878393264,158.4,-0.6293286975789179,49.5,0.0,167825,1.5916251908865753,0.6230157655355397,0.0,1.9872252846968568,-0.08147354858666275,SHORT,0.034915577765648444,-0.0810967939428303,0.2170309496806393,-0.08959215809937948,0.04409135615846349,1.0
2024-06-25,6.58,-1.2084739215072,159.07,0.42208775299434853,49.5,0.0,172850,2.9502396542818423,-0.6293286975789179,0.0,1.5916251908865753,-0.04564496640947615,SHORT,0.034424192902272964,-0.08324938465401083,0.24080072050631085,-0.0906013723693401,0.04484896173811925,1.0
2024-06-26,6.57,-0.15209128407066203,159.44,0.23233189942702925,49.5,0.0,175475,1.5072416248851688,0.42208775299434853,0.0,2.9502396542818423,-0.17448386412694902,SHORT,0.038205699280886796,-0.08143896970669769,0.27986223791316445,-0.09069125360345721,0.045596368938133236,1.0
2024-06-27,6.53,-0.610688920817945,159.05,-0.24490577093861282,49.5,0.0,177750,1.2881486066865113,0.23233189942702925,0.0,1.5072416248851688,-0.06479002886496821,SHORT,0.04699643226218125,-0.07568330869229407,0.36819495420598314,-0.09137525462182311,0.047008884794209393,1.0
2024-06-28,6.58,0.7627802048886068,158.52,-0.3337849872918849,49.5,0.0,180125,1.3272985636335997,-0.24490577093861282,0.0,1.2881486066865113,-0.027919341648587122,NEUTRAL,0.04945328420606871,-0.07675430193830096,0.3759590066329475,-0.09120524196603484,0.047000842325422454,0.0
2024-07-01,6.64,0.9077218151116679,159.24,0.4531729809882099,49.49090909090909,-0.0030303030303002743,180050,-0.04164642248019464,-0.3337849872918849,0.0,1.3272985636335997,-0.0010083501248695573,NEUTRAL,0.048539530882745624,-0.07540554507514903,0.2824426441004132,-0.09541551211832092,0.04893701967033348,0.0
2024-07-02,6.63,-0.1507159290571363,158.66,-0.3648950258259613,49.487878787878785,-0.0030303030303073797,184475,2.427936284954619,0.4531729809882099,-0.0030303030303002743,-0.04164642248019464,0.07403505223500165,LONG,0.04784439078038038,-0.07557753873273283,0.29805260181631815,-0.09491051760566903,0.048628161225674704,0.0
2024-07-03,6.75,1.793770068666725,156.84,-1.1537370449725997,49.484848484848484,-0.0030303030303002743,186450,1.0649153680399537,-0.3648950258259613,-0.0030303030303073797,2.427936284954619,-0.1901337267567425,SHORT,0.04960305086733175,-0.08078671681376717,0.27148939038828007,-0.09463689663013138,0.04891052137616958,0.0
2024-07-05,6.91,2.342713289514015,155.67,-0.7487795376373027,49.47878787878788,-0.0030303030303073797,191625,2.737723056714832,-1.1537370449725997,-0.0030303030303002743,1.0649153680399537,0.14411784629039046,LONG,0.057853059084224466,-0.08538780643170342,0.30911568484635654,-0.09259716613992783,0.048089091299370224,1.0
2024-07-08,6.85,-0.8720985505444652,155.64,-0.019273393140510686,49.46969696969697,-0.0030303030303002743,191475,-0.07830853963210267,-0.7487795376373027,-0.0030303030303073797,2.737723056714832,-0.026229282852500493,NEUTRAL,0.05829590481531334,-0.08067793833359496,-0.9504129728474859,-0.09170563970564692,0.04698279249608872,1.0
2024-07-09,6.8,-0.7326040092072897,156.15,0.32714356127349137,49.46666666666667,-0.0030303030303002743,191025,-0.2352942262026839,-0.019273393140510686,-0.0030303030303002743,-0.07830853963210267,0.17708495714768493,LONG,0.06494325552523855,-0.07256581090707748,-1.0615697667043447,-0.08256495372536797,0.03764743766935241,0.0
2024-07-10,6.83,0.4402061400637665,155.79,-0.23081372047503548,49.46363636363636,-0.0030303030303073797,195475,2.302818447694731,0.32714356127349137,-0.0030303030303002743,-0.2352942262026839,0.0565468822163281,LONG,0.06661770782325233,-0.07270641362829992,-1.0778330358509602,-0.08242797750537961,0.037436079569704295,1.0
2024-07-11,6.64,-2.82127100943563,153.97,-1.1751168282509816,49.46060606060606,-0.0030303030303002743,206775,5.619875156739246,-0.23081372047503548,-0.0030303030303073797,2.302818447694731,-0.1599941965413879,SHORT,0.054453229581192635,-0.06175807841714665,-1.0008638413640438,-0.0859803032444437,0.04019459857045693,1.0
2024-07-12,6.76,1.7910926566530243,153.29,-0.44262260638114487,49.45757575757575,-0.0030303030303073797,206225,-0.26634398311746976,-1.1751168282509816,-0.0030303030303002743,5.619875156739246,-0.28412401503588913,SHORT,0.061422740756447214,-0.0653139286641082,-1.1140653026688807,-0.08820019318708387,0.042246619232667704,0.0
2024-07-15,6.68,-1.1904902506318427,153.75,0.29963545086112414,49.448484848484846,-0.0030303030303073797,210325,1.9686147690081899,-0.44262260638114487,-0.0030303030303073797,-0.26634398311746976,0.3377899293478927,LONG,0.06048330994350981,-0.06289315362192792,-1.1342303499639719,-0.08878021582326945,0.042235372336931976,0.0
2024-07-16,6.62,-0.9022617599637419,155.08,0.8613206116101209,49.445454545454545,-0.0030303030303002743,216475,2.8821113896987693,0.29963545086112414,-0.0030303030303073797,1.9686147690081899,-0.12212773428952133,SHORT,0.06824580608024876,-0.0663316287260858,-1.2146106963094374,-0.09059461145965754,0.042814195844758096,1.0
2024-07-17,6.55,-1.063032030175637,154.16,-0.5950088696617476,49.442424242424245,-0.0030303030303002743,221100,2.1140020529535737,0.8613206116101209,-0.0030303030303002743,2.8821113896987693,-0.21771431030383515,SHORT,0.06529898151383084,-0.06466905176313256,-1.1947050971536992,-0.09087128065327371,0.04303313446946322,1.0
2024-07-18,6.36,-2.943667229512964,154.7,0.3496733472909518,49.43939393939394,-0.0030303030303073797,227425,2.8205425844725007,-0.5950088696617476,-0.0030303030303002743,2.1140020529535737,-0.06708785421500432,SHORT,0.06426371406565437,-0.05857919224494742,-1.2433309381674829,-0.09341210185849798,0.044079285539962876,1.0
2024-07-19,6.33,-0.4728141195946012,155.95,0.80476854747918,49.43636363636364,-0.0030303030303002743,231425,1.743533324514949,0.3496733472909518,-0.0030303030303073797,2.8205425844725007,-0.14674006691391103,SHORT,0.06461819650827313,-0.06060143095818723,-1.239834441438013,-0.09324210527077206,0.0440539052355432,1.0
2024-07-22,6.32,-0.1581027997318707,157.1,0.7347102207763345,49.42727272727273,-0.0030303030303002743,234400,1.2773210749582544,0.80476854747918,-0.0030303030303002743,1.743533324514949,-0.09631285828637762,SHORT,0.05975246732263659,-0.054540986994500364,-1.1585355788708724,-0.0928082833413846,0.04357323269940794,1.0
2024-07-23,6.29,-0.47581374464169235,157.89,0.5016042772221694,49.42424242424242,-0.0030303030303073797,236700,0.9764458817080596,0.7347102207763345,-0.0030303030303002743,1.2773210749582544,-0.09263297251536068,SHORT,0.06303412400083508,-0.0602786601783574,-1.1960431082022556,-0.08988477541259614,0.04206618457536515,1.0
2024-07-24,6.22,-1.1191163961261104,158.01,0.07597341296104602,49.42121212121212,-0.0030303030303002743,241750,2.111061781346552,0.5016042772221694,-0.0030303030303073797,0.9764458817080596,-0.06351058597156124,SHORT,0.05953042802028821,-0.06056959197250971,-1.1423686685103196,-0.08979643625141541,0.04226579355097859,1.0
2024-07-25,6.3,1.2779726646399021,159.24,0.7754175968708821,49.418181818181814,-0.0030303030303073797,239425,-0.966391892572065,0.07597341296104602,-0.0030303030303002743,2.111061781346552,-0.13386570230725567,SHORT,0.06368757902295535,-0.0591394469611724,-1.1907543792864366,-0.09087427828289414,0.04267559990001668,0.0
2024-07-26,6.29,-0.15885626851378415,159.18,-0.037686075441323075,49.415151515151514,-0.0030303030303002743,237750,-0.7020513982183344,0.7754175968708821,-0.0030303030303073797,-0.966391892572065,0.14508984814664141,LONG,0.06200284973173653,-0.058134295198060106,-1.1820152660697496,-0.09098817856217142,0.042736093060144476,0.0
2024-07-29,6.25,-0.637960696403904,160.02,0.5263170044274691,49.406060606060606,-0.0030303030303002743,239100,0.566217303877928,-0.037686075441323075,-0.0030303030303002743,-0.7020513982183344,0.07166054767561052,LONG,0.06017274641856589,-0.05889191792481663,-1.169448957322484,-0.0910308835383226,0.0428355097214137,0.0
2024-07-30,6.24,-0.1601281366973768,159.87,-0.09378224451773297,49.4030303030303,-0.0030303030303073797,239400,0.12539186595936813,0.5263170044274691,-0.0030303030303002743,0.566217303877928,-0.04244958578372558,SHORT,0.058625048062317664,-0.059200945723065786,-1.1523230199577417,-0.09087962374307822,0.04285999622409187,1.0
2024-07-31,6.4,2.531780798429,159.41,-0.2881485331245378,49.4,-0.0030303030303002743,239275,-0.05222750419025653,-0.09378224451773297,-0.0030303030303073797,0.12539186595936813,0.04202005830497432,LONG,0.05972812406994422,-0.060132383408380743,-1.11561622461413,-0.09132266034196831,0.04338836795873047,1.0
2024-08-01,6.25,-2.3716526617316043,159.96,0.3444284333062462,49.39,-0.00999999999999801,245150,2.4256750015272157,-0.2881485331245378,-0.0030303030303002743,-0.05222750419025653,0.07840729604164962,LONG,0.054090094883433346,-0.06064390953193015,-0.8365776529811015,-0.09268378246979521,0.04431093417260645,0.0
2024-08-02,6.29,0.6379606964038987,158.32,-1.0305482684307394,49.379999999999995,-0.010000000000005116,246500,0.5491725385502544,0.3444284333062462,-0.00999999999999801,2.4256750015272157,-0.1846863954110215,SHORT,0.050131649608942244,-0.05982171382743139,-0.7743527431452603,-0.09214372299756197,0.04428049970671977,0.0
2024-08-05,6.18,-1.764279924274979,158.61,0.1830057621158423,49.35,-0.00999999999999801,251350,1.9484396655839458,-1.0305482684307394,-0.010000000000005116,0.5491725385502544,0.09578072584647887,LONG,0.05054827877552543,-0.0647554977656908,0.8562001581090146,-0.09233043006326955,0.04485606230763972,0.0
2024-08-06,6.19,0.16168152269054775,158.28,-0.2082742398245055,49.339999999999996,-0.010000000000005116,252575,0.4861844175211653,0.1830057621158423,-0.00999999999999801,1.9484396655839458,-0.1127675308714261,SHORT,0.04961750598663317,-0.06691416082772157,0.8622733924082917,-0.09221181004724747,0.04491688198740318,0.0
2024-08-07,6.03,-2.6188075957410684,157.4,-0.5575280533920703,49.33,-0.00999999999999801,294750,15.441930510368437,-0.2082742398245055,-0.010000000000005116,0.4861844175211653,0.042799904971631934,LONG,0.04971833918776349,-0.06392009169312234,0.8373535192722447,-0.0979350213729012,0.051700694968865535,0.0
2024-08-08,6.03,0.0,157.09,-0.19714464714544264,49.32,-0.00999999999999801,294425,-0.11032376898681717,-0.5575280533920703,-0.00999999999999801,15.441930510368437,-1.4158069545732492,SHORT,0.04978012187883719,-0.0641017082854951,0.8854546167219153,-0.09724966995746329,0.0515634858854046,0.0
2024-08-09,6.07,0.6611594332312789,156.67,-0.2677207106452749,49.31,-0.00999999999999801,296400,0.668559169431959,-0.19714464714544264,-0.00999999999999801,-0.11032376898681717,0.4257482934969304,LONG,0.045575585620881605,-0.07198983837866009,0.8974105678483713,-0.09647831934100772,0.05179184504619594,1.0
2024-08-12,6.16,1.4718172474021485,156.25,-0.2684393788884705,49.28,-0.00999999999999801,296125,-0.09282309429823325,-0.2677207106452749,-0.00999999999999801,0.668559169431959,-0.009900078843231797,NEUTRAL,0.04946560407074502,-0.07414899437117596,0.9023464241459094,-0.09668894578152494,0.05202810448875639,0.0
2024-08-13,6.13,-0.4882027597308421,155.18,-0.6871555150707637,49.27,-0.00999999999999801,305625,3.1577197750186836,-0.2684393788884705,-0.00999999999999801,-0.09282309429823325,0.0822458804584347,LONG,0.048407713719702275,-0.07402866029732927,0.8997901920706957,-0.09687343367692172,0.052214465460595494,0.0
2024-08-14,6.1,-0.4905978768854518,154.91,-0.1741430347531705,49.26,-0.010000000000005116,307425,0.5872294829374576,-0.6871555150707637,-0.00999999999999801,3.1577197750186836,-0.21927453182016288,SHORT,0.04794049445325549,-0.0752382898019954,0.9222610755280681,-0.09676980266026426,0.0522500182890393,1.0
2024-08-15,6.26,2.5891413932741707,155.34,0.277195987322973,49.25,-0.00999999999999801,307450,0.008131734096766373,-0.1741430347531705,-0.010000000000005116,0.5872294829374576,0.07303780265480155,LONG,0.05032343231196525,-0.07296021563023637,0.8745102284658155,-0.09856741129847911,0.052786988166610205,1.0
2024-08-16,6.24,-0.3200002730670791,154.37,-0.6263944797751357,49.24,-0.00999999999999801,309050,0.5190603705803588,0.277195987322973,-0.00999999999999801,0.008131734096766373,0.03142807392290239,LONG,0.050891332282306724,-0.07184971607656584,0.8626149132190545,-0.09885461898385525,0.05290506424260055,0.0
2024-08-19,6.23,-0.1603849581974516,151.72,-1.731560137305183,49.21,-0.00999999999999801,308075,-0.31598162810954783,-0.6263944797751357,-0.00999999999999801,0.5190603705803588,0.024924624100216324,NEUTRAL,0.05142790955659328,-0.06873987975151302,0.8587681238804135,-0.0990262203900929,0.05280462402641206,0.0
2024-08-20,6.16,-1.1299555253933395,150.38,-0.8871292870817409,49.2,-0.00999999999999801,320050,3.813397376382557,-1.731560137305183,-0.00999999999999801,-0.31598162810954783,0.20131718308665975,LONG,0.048823426346439734,-0.06768412838012605,0.8461279052146216,-0.09987343762985437,0.05347966376950286,0.0
2024-08-21,6.22,0.9693129205659533,149.94,-0.2930209874964833,49.19,-0.010000000000005116,319625,-0.13287999766617278,-0.8871292870817409,-0.00999999999999801,3.813397376382557,-0.2749791055284254,SHORT,0.04986903742337322,-0.06886371769740886,0.825342162268753,-0.10020491468544061,0.053754254028651305,0.0
2024-08-22,6.18,-0.6451635281488719,151.15,0.8037507150551142,49.18,-0.00999999999999801,319700,0.02346224544449937,-0.2930209874964833,-0.010000000000005116,-0.13287999766617278,0.17651654258602315,LONG,0.047000070952659116,-0.07046267186404706,0.8251601876730358,-0.0997855344528617,0.053533820265861176,0.0
2024-08-23,6.2,0.323102058144654,148.74,-1.607290595031289,49.17,-0.00999999999999801,315575,-1.298668442687047,0.8037507150551142,-0.00999999999999801,0.02346224544449937,-0.03612046707505587,SHORT,0.04271605877783703,-0.07726923518759922,0.818600783269494,-0.09883154226710192,0.05361971156274037,0.0
2024-08-26,6.22,0.3220614700042157,148.73,-0.006723367064770459,49.14,-0.00999999999999801,315575,0.0,-1.607290595031289,-0.00999999999999801,-1.298668442687047,0.2703656526925714,LONG,0.04461227979416399,-0.07631683419371092,0.828371683688571,-0.09888087896651605,0.05361893196084455,1.0
2024-08-27,6.35,2.068490615351211,148.3,-0.2895332460620014,49.13,-0.00999999999999801,317175,0.5057300387736617,-0.006723367064770459,-0.00999999999999801,0.0,0.02144304682955889,NEUTRAL,0.04858945657179217,-0.07721147401869989,0.8232387416780725,-0.09865514357601557,0.0531445526594061,1.0
2024-08-28,6.21,-2.22939169592128,148.86,0.3769017787878203,49.120000000000005,-0.00999999999999801,314250,-0.9264824556305173,-0.2895332460620014,-0.00999999999999801,0.5057300387736617,0.0036573065852009354,NEUTRAL,0.045682068624432554,-0.07802943052599008,0.8580154703728862,-0.09765013183297287,0.05223625759121553,0.0
2024-08-29,6.22,0.16090108057006858,149.21,0.2348442720565658,49.11,-0.010000000000005116,322950,2.7308665008124877,0.3769017787878203,-0.00999999999999801,-0.9264824556305173,0.1085425880112278,LONG,0.04552536920022142,-0.07686027139475987,0.8528075635631587,-0.09711475688805232,0.05169736348854714,1.0
